0.008564,149,87,1
0.008565,34,95,1
0.008576,39,91,1
0.008576,46,91,1
0.008576,40,92,1
0.008576,13,90,1
0.008576,38,89,1
0.008587,62,98,1
0.008591,10,103,1
0.008592,10,102,1
0.008606,30,109,1
0.008606,33,109,1
0.008606,151,108,1
0.008606,184,107,1
0.00861,23,113,1
0.00861,142,112,1
0.008611,25,112,1
0.008611,145,109,1
0.008611,35,111,1
0.008612,40,121,-1
0.008612,141,120,1
0.008612,151,120,-1
0.008612,60,120,1
0.008612,27,119,1
0.008616,16,117,1
0.008616,22,117,1
0.00862,47,114,1
0.008621,26,115,1
0.008621,37,115,1
0.008621,56,123,1
0.008621,64,122,1
0.008621,155,121,1
0.008622,39,124,1
0.008622,28,125,-1
0.008622,55,125,1
0.008637,6,133,1
0.008637,7,133,1
0.008637,188,132,1
0.008645,19,135,1
0.008645,88,134,1
0.008649,29,138,1
0.008649,34,140,1
0.00866,128,145,1
0.008674,136,146,1
0.008674,162,147,1
0.008674,163,147,1
0.008675,164,148,1
0.008675,185,148,1
0.008675,190,149,1
0.008686,97,169,1
0.008704,189,176,1
0.008708,187,175,1
0.008744,84,10,1
0.008751,50,14,1
0.008758,58,18,1
0.008762,54,16,1
0.008762,60,16,1
0.008763,56,17,1
0.008777,44,29,1
0.008781,52,31,1
0.008781,64,31,1
0.008799,82,32,1
0.00881,39,39,1
0.008817,25,47,1
0.008828,51,44,1
0.008832,44,52,1
0.008832,52,52,1
0.008836,51,49,1
0.00885,42,56,1
0.008851,61,59,1
0.008851,74,58,1
0.008851,87,58,1
0.008852,57,60,1
0.008852,39,58,1
0.008852,87,57,1
0.008853,59,57,1
0.008881,102,71,1
0.008885,58,70,1
0.008889,126,79,1
0.008889,169,79,-1
0.008889,169,77,-1
0.008911,37,81,1
0.008911,168,80,-1
0.008919,31,83,1
0.008919,132,82,1
0.008919,149,84,1
0.008926,61,88,-1
0.00893,66,94,1
0.00893,51,95,1
0.008931,30,97,1
0.008931,40,97,1
0.008931,43,89,1
0.008931,44,90,1
0.008932,184,91,1
0.00895,8,103,1
0.008954,56,105,1
0.008957,12,106,1
0.008961,146,108,1
0.008965,36,110,1
0.008965,148,110,-1
0.008966,41,112,1
0.00897,31,121,1
0.00897,31,120,1
0.008977,63,116,1
0.008977,139,115,1
0.008978,38,117,-1
0.008985,58,122,1
0.008985,143,122,1
0.008989,54,125,1
0.008996,32,128,-1
0.009,10,133,1
0.009004,46,131,1
0.009004,62,130,1
0.009011,60,135,1
0.009019,103,138,1
0.009019,37,140,1
0.009019,41,140,1
0.009019,11,142,1
0.009019,72,142,1
0.00902,48,141,1
0.009031,81,144,-1
0.009031,182,148,1
0.009038,182,147,1
0.009039,185,153,1
0.009039,175,155,1
0.009043,111,170,1
0.009047,94,169,1
0.009061,189,178,1
0.00909,63,1,1
0.009136,52,19,1
0.009136,56,19,1
0.009136,62,19,1
0.00914,85,16,1
0.009144,146,20,1
0.009148,39,23,1
0.009155,64,24,1
0.009155,63,26,1
0.009159,44,29,1
0.009191,37,37,1
0.009192,43,47,1
0.009197,39,46,1
0.009211,62,48,1
0.009228,68,53,1
0.009228,42,55,1
0.009232,36,59,1
0.009233,56,60,1
0.009233,57,57,1
0.009233,55,58,1
0.00924,44,61,1
0.009258,102,71,1
0.009269,34,80,1
0.009273,40,77,1
0.009277,66,75,1
0.009288,34,81,1
0.009288,35,81,1
0.009288,100,80,1
0.009288,57,82,1
0.009288,80,82,1
0.009296,61,85,1
0.0093,55,87,1
0.0093,44,88,1
0.0093,51,88,1
0.009315,149,91,1
0.009322,55,89,1
0.009322,133,99,1
0.009326,35,98,1
0.00933,26,102,1
0.009345,189,105,1
0.009345,188,107,1
0.009345,189,106,1
0.009349,42,111,1
0.00936,58,121,1
0.00936,140,119,1
0.009361,65,118,1
0.009367,17,117,1
0.009378,37,123,1
0.009378,140,122,1
0.009382,145,123,1
0.009382,152,123,1
0.009396,1,129,1
0.009397,2,133,1
0.009397,9,133,1
0.009408,35,135,1
0.009408,56,135,1
0.009408,58,135,1
0.009408,59,135,1
0.009409,30,138,1
0.009409,31,138,1
0.009413,57,142,1
0.009413,43,141,1
0.009413,31,139,1
0.009424,109,142,1
0.009428,188,149,1
0.009439,166,147,1
0.009513,29,5,1
0.009548,44,19,1
0.009549,44,17,1
0.009549,61,16,1
0.009553,56,20,1
0.009558,40,23,1
0.009576,44,29,1
0.009625,36,45,1
0.009629,42,50,1
0.009654,58,58,1
0.009655,69,56,1
0.009669,82,60,1
0.009669,85,60,1
0.009669,76,61,1
0.009684,102,71,1
0.009695,169,77,-1
0.009695,169,79,-1
0.009695,37,77,1
0.00972,168,80,-1
0.009734,41,88,1
0.009734,52,87,1
0.009748,47,91,1
0.009759,40,100,1
0.009771,9,102,1
0.009778,25,105,-1
0.009782,27,107,1
0.009818,40,117,-1
0.009839,18,126,1
0.009839,21,126,-1
0.009843,13,130,1
0.009851,5,133,1
0.009851,13,133,1
0.009851,105,132,1
0.009858,32,135,1
0.009858,34,135,1
0.009894,73,144,-1
0.009894,187,149,1
0.009902,100,148,1
0.009902,101,148,1
0.00992,189,167,1
0.009998,51,14,1
0.009998,63,14,1
0.010006,43,19,1
0.010038,44,29,1
0.010073,67,40,-1
0.010106,51,53,1
0.010159,102,71,1
0.010202,30,83,1
0.010202,33,81,1
0.010234,60,92,1
0.010273,144,106,-1
0.010273,148,106,1
0.010277,149,108,1
0.010285,141,109,-1
0.01031,64,115,1
0.010314,142,121,1
0.010321,55,124,1
0.010328,49,128,1
0.010336,12,133,1
0.010336,24,132,1
0.010336,44,131,1
0.010336,23,131,1
0.010354,3,140,-1
0.010358,89,145,-1
0.010369,189,149,1
0.01037,146,146,1
0.01037,148,146,1
0.01037,165,147,1
0.010374,70,164,1
0.010459,46,17,1
0.010459,52,16,1
0.010477,42,23,1
0.010492,44,29,1
0.010531,57,47,1
0.010578,85,58,1
0.010578,79,59,1
0.010603,102,71,1
0.010606,41,71,1
0.010614,48,77,1
0.010618,169,79,-1
0.010618,73,79,-1
0.010618,169,77,-1
0.010633,76,81,1
0.010633,168,80,-1
0.010636,57,83,-1
0.010637,31,84,-1
0.010637,59,86,-1
0.010641,40,87,1
0.010645,35,95,1
0.010654,181,91,1
0.010654,34,90,-1
0.010676,25,104,1
0.010701,140,120,1
0.010738,53,126,1
0.010745,39,133,1
0.010745,60,133,-1
0.010745,41,132,1
0.01076,66,136,1
0.01076,10,140,-1
0.010771,86,145,-1
0.010771,92,145,-1
0.010772,98,146,-1
0.010772,100,146,-1
0.010772,103,146,-1
0.010772,104,146,-1
0.010772,65,144,-1
0.010772,74,144,-1
0.010776,118,147,-1
0.010776,122,147,-1
0.010833,47,6,-1
0.010844,48,16,1
0.010844,48,15,1
0.010887,44,29,1
0.010965,52,58,1
0.010966,61,57,1
0.010998,102,71,1
0.011016,74,80,1
0.011034,32,81,1
0.011034,78,81,-1
0.011038,58,83,1
0.011038,144,83,1
0.011042,32,85,-1
0.011045,41,87,1
0.011053,40,95,-1
0.01106,39,90,1
0.011064,38,91,-1
0.011064,11,100,-1
0.011075,54,103,-1
0.011082,187,105,1
0.01109,144,109,1
0.011094,147,111,1
0.011098,47,121,-1
0.011098,15,120,-1
0.011098,144,119,-1
0.011102,36,119,-1
0.011106,65,114,1
0.011127,16,134,1
0.011127,8,133,1
0.011127,11,133,1
0.011128,46,130,1
0.011139,7,140,-1
0.011139,12,140,-1
0.011139,30,139,1
0.011143,41,142,-1
0.011143,109,141,-1
0.011147,139,145,-1
0.011151,60,143,-1
0.011151,121,147,-1
0.011151,147,146,1
0.011152,137,147,-1
0.011159,45,167,1
0.011166,186,180,1
0.011259,44,29,1
0.011298,52,48,1
0.011298,68,47,1
0.01133,85,57,1
0.011338,80,59,1
0.011338,85,59,1
0.011338,86,60,1
0.011352,102,71,1
0.01136,46,77,1
0.011364,169,77,-1
0.011364,76,80,-1
0.011364,169,79,-1
0.011375,32,82,-1
0.011375,79,82,1
0.011375,168,80,-1
0.011376,35,83,-1
0.01138,60,86,-1
0.011383,37,88,1
0.011383,52,88,1
0.011387,64,95,-1
0.011395,43,90,1
0.011399,38,100,1
0.011438,143,118,-1
0.011439,62,117,1
0.011453,23,127,-1
0.011453,30,134,1
0.011457,22,131,1
0.011461,39,138,-1
0.011468,8,141,-1
0.011468,22,141,-1
0.011469,42,142,-1
0.011469,113,144,1
0.011473,79,144,-1
0.01148,139,147,-1
0.011498,29,5,1
0.01152,50,9,-1
0.011527,61,15,1
0.011567,44,29,1
0.011638,76,58,1
0.011648,102,71,1
0.011667,47,77,1
0.01167,92,79,1
0.011699,39,87,1
0.011699,188,87,-1
0.011703,53,86,1
0.011703,32,96,1
0.011703,65,95,-1
0.011707,60,94,-1
0.011707,39,93,-1
0.011707,49,89,1
0.011715,11,103,1
0.011719,186,102,1
0.011733,142,108,-1
0.011733,1,113,-1
0.011751,9,117,-1
0.011762,21,127,1
0.011763,26,128,-1
0.011763,31,128,-1
0.011767,10,133,1
0.011774,22,138,1
0.011774,27,138,-1
0.011774,67,135,-1
0.011775,4,140,-1
0.011775,29,139,1
0.011775,23,141,-1
0.011775,26,141,-1
0.01179,140,147,-1
0.01179,183,147,1
0.01179,119,147,-1
0.011823,65,14,1
0.011869,44,29,1
0.011922,30,54,-1
0.011944,102,71,1
0.011966,53,79,-1
0.011976,31,83,1
0.011977,30,84,-1
0.011991,31,96,1
0.011999,42,89,1
0.012002,56,102,-1
0.012002,186,101,1
0.012003,63,101,-1
0.012021,57,112,-1
0.012028,145,120,-1
0.012029,38,120,1
0.012033,15,119,-1
0.012033,60,119,1
0.012033,148,118,-1
0.012037,1,116,-1
0.012048,34,126,-1
0.012051,27,134,1
0.012051,9,133,1
0.012051,14,133,1
0.012052,64,130,-1
0.012059,59,135,1
0.01206,59,134,-1
0.01206,36,140,1
0.01206,43,140,1
0.01206,71,138,-1
0.012068,102,146,-1
0.012068,114,144,1
0.012068,51,144,-1
0.012068,115,143,-1
0.012069,47,143,-1
0.01214,44,29,1
0.012147,65,45,1
0.012201,102,71,1
0.012212,55,80,-1
0.012212,169,79,-1
0.012212,169,77,-1
0.012234,168,80,-1
0.012234,65,86,-1
0.012234,58,85,-1
0.012234,151,84,-1
0.012242,64,91,-1
0.012249,58,105,1
0.01226,21,107,-1
0.01226,51,109,-1
0.012261,59,110,-1
0.012268,156,119,1
0.012268,17,121,-1
0.012276,39,117,-1
0.012276,42,115,-1
0.012287,35,126,-1
0.012287,38,126,-1
0.012291,29,128,-1
0.012291,38,134,1
0.012291,63,133,-1
0.012292,7,133,1
0.012292,43,131,1
0.012296,60,135,1
0.012296,66,134,-1
0.0123,5,140,-1
0.0123,8,140,-1
0.0123,14,140,-1
0.012307,28,141,-1
0.012315,53,143,-1
0.012315,153,148,-1
0.012315,185,148,1
0.012316,164,149,-1
0.012323,72,166,1
0.012327,190,172,1
0.012338,46,6,-1
0.01237,44,29,1
0.012416,49,72,-1
0.012416,102,71,1
0.012431,17,75,-1
0.012438,31,84,-1
0.012438,60,84,1
0.012457,33,90,-1
0.012482,59,107,-1
0.012496,61,118,1
0.012503,38,121,-1
0.012507,40,125,-1
0.012507,56,123,1
0.012508,148,121,-1
0.012515,33,128,-1
0.012515,34,128,-1
0.012515,26,133,1
0.012519,19,131,1
0.012523,58,135,1
0.012534,43,139,-1
0.012534,20,141,-1
0.012545,56,144,-1
0.012545,78,144,-1
0.012545,82,144,-1
0.012546,179,146,1
0.012553,182,150,-1
0.012568,50,7,-1
0.0126,44,29,1
0.012622,56,58,1
0.012624,51,57,1
0.012635,102,71,1
0.01265,48,73,-1
0.012656,133,82,1
0.012671,42,85,-1
0.012671,61,87,-1
0.012682,62,91,-1
0.012682,63,91,-1
0.012682,48,93,-1
0.012686,55,101,-1
0.012686,60,101,-1
0.012694,35,101,1
0.012694,31,98,-1
0.012694,7,99,-1
0.012694,29,99,-1
0.012695,35,109,-1
0.012695,146,108,1
0.012695,146,105,-1
0.01271,37,118,-1
0.01271,35,119,-1
0.012717,29,116,-1
0.012718,37,126,-1
0.012718,52,126,1
0.012722,27,128,-1
0.012726,14,122,-1
0.012726,25,122,-1
0.012726,45,122,-1
0.012726,149,121,-1
0.01274,60,134,-1
0.012741,44,138,-1
0.012741,2,140,-1
0.012752,101,146,-1
0.012756,64,144,-1
0.012777,54,7,-1
0.012802,44,29,1
0.012813,66,44,1
0.012824,87,56,1
0.012839,102,71,1
0.012843,169,77,-1
0.012854,33,84,-1
0.012854,59,84,1
0.012861,79,81,-1
0.012865,31,85,-1
0.012865,152,84,-1
0.012869,63,89,1
0.012869,41,92,-1
0.012873,36,101,1
0.012873,26,100,-1
0.012884,57,101,-1
0.012899,146,117,-1
0.012899,154,117,-1
0.012903,16,121,-1
0.012903,2,117,-1
0.012903,28,116,-1
0.012911,30,124,-1
0.012911,12,122,-1
0.012911,16,122,-1
0.012911,146,121,-1
0.012915,13,133,1
0.012915,15,133,1
0.012933,15,140,-1
0.012933,40,140,1
0.012937,35,142,-1
0.012937,43,142,-1
0.012948,60,144,-1
0.012966,49,10,-1
0.012977,55,7,-1
0.012992,44,29,1
0.013006,56,38,-1
0.013031,102,71,1
0.013032,169,79,-1
0.01305,168,80,-1
0.013054,50,86,1
0.013054,40,88,-1
0.013054,63,92,-1
0.013054,59,89,-1
0.013055,36,90,-1
0.013062,12,100,-1
0.013066,25,104,1
0.013066,63,103,-1
0.013081,5,119,-1
0.013081,2,118,-1
0.013099,42,124,-1
0.013099,46,122,-1
0.013114,31,138,1
0.013118,65,134,-1
0.013121,27,139,1
0.013132,130,145,1
0.013133,90,145,-1
0.013133,83,144,-1
0.013133,120,147,-1
0.013137,190,149,1
0.013137,131,149,-1
0.013159,44,29,1
0.013198,102,71,1
0.013245,34,101,1
0.013252,23,103,-1
0.013252,53,103,-1
0.013256,20,108,-1
0.01326,157,111,-1
0.013267,4,118,-1
0.013275,3,116,-1
0.013275,36,127,-1
0.013282,13,122,-1
0.013297,37,137,-1
0.013304,52,139,-1
0.013322,117,147,-1
0.013337,44,29,1
0.013348,44,7,-1
0.013355,65,38,-1
0.01336,53,57,1
0.013363,75,58,1
0.013381,102,71,1
0.013399,33,82,-1
0.01341,60,85,-1
0.01341,59,96,-1
0.013414,42,93,-1
0.013422,67,89,-1
0.013422,10,100,-1
0.013422,25,100,-1
0.013422,65,99,-1
0.013426,8,99,-1
0.013426,37,99,-1
0.013437,140,111,-1
0.013437,10,119,-1
0.013437,140,118,1
0.013445,153,119,-1
0.013452,150,124,1
0.013456,47,122,-1
0.013456,57,122,1
0.01346,30,128,-1
0.01346,39,133,1
0.013461,12,133,1
0.013461,25,132,1
0.013461,32,138,1
0.013462,38,137,-1
0.013462,33,135,1
0.013462,61,135,1
0.013466,183,139,-1
0.013466,13,142,1
0.013466,44,142,-1
0.013466,45,142,-1
0.013474,93,145,-1
0.013496,44,29,1
0.0135,89,25,-1
0.013518,50,39,-1
0.013518,52,39,-1
0.013518,54,38,-1
0.013518,70,39,-1
0.013547,102,71,1
0.013547,91,79,1
0.013547,169,77,-1
0.013558,13,82,-1
0.013558,34,81,1
0.013566,42,88,1
0.013566,169,86,-1
0.013573,46,93,-1
0.013577,47,90,-1
0.013581,28,100,-1
0.013585,55,102,-1
0.013592,46,110,-1
0.013596,152,112,-1
0.0136,11,118,-1
0.013608,9,116,-1
0.013608,11,116,-1
0.013608,63,116,1
0.013608,44,114,-1
0.013616,42,122,-1
0.013616,147,121,-1
0.013616,34,127,-1
0.013616,19,130,-1
0.013617,26,132,1
0.013631,45,137,-1
0.013631,40,138,-1
0.013646,55,143,-1
0.013646,62,143,-1
0.013646,76,143,-1
0.01365,91,145,-1
0.01365,94,145,-1
0.013654,138,147,-1
0.013654,143,147,-1
0.013665,44,29,1
0.013672,43,7,-1
0.013687,67,39,-1
0.013691,58,57,1
0.013691,103,59,-1
0.013709,102,71,1
0.013709,21,79,-1
0.013709,90,79,1
0.01371,169,79,-1
0.013717,59,82,-1
0.013721,32,84,-1
0.013721,185,86,-1
0.013722,61,88,-1
0.013726,40,94,-1
0.013729,32,92,-1
0.013729,33,91,-1
0.013729,37,91,-1
0.013734,68,90,-1
0.013737,11,99,-1
0.013737,13,99,-1
0.013745,34,107,-1
0.013749,58,111,-1
0.01377,145,123,1
0.013771,30,122,1
0.013771,51,127,1
0.013775,28,128,-1
0.013782,11,133,1
0.013793,48,138,-1
0.013793,28,139,1
0.013793,44,139,-1
0.013794,16,140,-1
0.013794,17,140,-1
0.013794,18,140,-1
0.013794,46,142,-1
0.013805,58,143,-1
0.013816,29,5,1
0.013824,58,16,1
0.013828,44,29,1
0.013839,54,40,-1
0.013839,69,39,-1
0.013843,52,57,1
0.013864,102,71,1
0.013864,56,80,-1
0.013872,168,80,-1
0.013901,32,97,-1
0.013901,66,95,-1
0.013905,28,99,-1
0.013905,43,99,1
0.013909,151,108,1
0.013913,21,106,-1
0.013913,29,110,1
0.01392,14,119,-1
0.01392,16,119,-1
0.01392,50,119,-1
0.01392,150,118,1
0.013924,15,121,-1
0.013924,58,121,1
0.013928,35,124,-1
0.013932,1,132,1
0.01394,66,133,-1
0.013944,25,137,-1
0.013944,33,137,1
0.013948,11,140,-1
0.013948,62,140,-1
0.013952,21,142,-1
0.013955,88,145,-1
0.013959,86,147,1
0.01396,141,147,-1
0.013963,187,150,-1
0.013971,46,8,-1
0.013971,44,29,1
0.01401,102,71,1
0.014014,76,78,-1
0.014018,31,82,1
0.014026,154,85,-1
0.014036,37,90,-1
0.014044,48,96,-1
0.014044,53,100,1
0.014044,57,100,1
0.014045,36,99,1
0.014045,43,102,-1
0.014049,38,110,-1
0.014053,145,112,-1
0.01406,23,108,-1
0.014067,34,124,-1
0.014067,55,124,1
0.014075,22,126,-1
0.014075,30,126,-1
0.014082,17,133,1
0.014083,61,133,-1
0.014083,29,136,1
0.014083,58,134,-1
0.014087,45,140,1
0.014091,30,142,-1
0.014091,47,142,-1
0.014102,89,147,1
0.014102,133,147,-1
0.014103,140,149,-1
0.01411,44,29,1
0.014135,79,60,1
0.014146,102,71,1
0.014146,106,79,1
0.014154,31,83,1
0.014154,93,83,-1
0.014161,179,87,-1
0.014169,18,91,-1
0.014169,33,95,1
0.014169,47,93,-1
0.014184,66,112,1
0.014188,32,107,-1
0.014192,24,118,1
0.014192,51,118,-1
0.014192,8,119,1
0.014192,13,119,-1
0.014192,35,125,1
0.014196,28,129,-1
0.014204,6,133,1
0.014204,41,132,1
0.014218,26,139,1
0.014222,48,142,-1
0.014222,73,142,1
0.014223,29,141,-1
0.014227,108,146,-1
0.014227,66,144,-1
0.014227,61,143,-1
0.014238,73,176,-1
0.014238,52,14,1
0.014242,44,29,1
0.014271,31,54,-1
0.014271,89,49,-1
0.014275,102,71,1
0.014275,55,68,-1
0.014276,169,77,-1
0.01428,78,78,-1
0.014283,30,83,1
0.014283,48,83,-1
0.014283,92,83,-1
0.014288,31,85,-1
0.014288,150,84,-1
0.014288,181,87,-1
0.014288,170,86,-1
0.014292,62,89,1
0.014303,39,96,-1
0.014303,52,103,-1
0.014304,25,105,-1
0.014304,67,104,-1
0.014308,153,109,1
0.014312,33,107,-1
0.014312,61,107,-1
0.014323,52,117,-1
0.01433,21,126,-1
0.01433,15,123,-1
0.014341,4,133,1
0.014341,8,133,1
0.014341,10,133,1
0.014356,115,144,1
0.014356,118,144,-1
0.01436,57,143,-1
0.014367,15,141,1
0.014371,83,147,1
0.014371,105,147,-1
0.014375,155,148,-1
0.014383,44,29,1
0.014422,102,71,1
0.014422,14,71,-1
0.014423,90,78,-1
0.014427,169,79,-1
0.014434,61,85,1
0.014438,166,86,-1
0.014438,168,86,-1
0.014442,47,89,1
0.014442,56,89,1
0.014442,42,90,1
0.014442,62,90,-1
0.014442,65,90,1
0.014443,34,95,1
0.01445,24,102,-1
0.01445,58,99,-1
0.014454,147,110,-1
0.014462,57,109,-1
0.014476,47,129,1
0.01448,150,121,-1
0.01448,44,123,-1
0.014484,23,131,1
0.014488,40,132,1
0.014488,19,134,1
0.014517,59,144,-1
0.014517,68,144,-1
0.014517,88,147,1
0.014518,102,148,1
0.014518,118,148,-1
0.014518,130,148,-1
0.014518,133,149,-1
0.014526,44,29,1
0.014544,54,57,1
0.014558,102,71,1
0.014559,48,77,1
0.014566,32,81,1
0.014566,33,81,1
0.014566,35,81,1
0.014566,168,80,-1
0.014567,32,83,1
0.014574,35,92,1
0.014581,59,94,1
0.014582,58,96,-1
0.014603,145,106,-1
0.014607,155,107,-1
0.014622,49,128,1
0.01464,25,133,1
0.014644,59,135,1
0.014644,68,135,-1
0.014648,13,140,-1
0.014662,81,144,-1
0.014662,149,146,1
0.014666,134,149,-1
0.014677,44,29,1
0.014692,71,57,1
0.014699,73,58,1
0.014699,77,58,1
0.014707,102,71,1
0.014707,141,77,1
0.014707,90,76,-1
0.014711,130,82,1
0.014711,58,84,-1
0.014722,186,86,-1
0.014733,39,97,1
0.014733,28,103,1
0.014733,113,102,-1
0.014752,147,108,1
0.014759,151,120,-1
0.014759,48,120,-1
0.014777,45,130,1
0.014778,3,132,1
0.014778,14,133,1
0.014778,16,133,1
0.014778,42,132,1
0.014779,39,133,1
0.014779,60,135,1
0.014779,62,135,1
0.014783,32,139,1
0.014783,35,140,1
0.014783,18,141,1
0.014783,19,141,-1
0.014787,130,144,-1
0.014787,145,144,1
0.014788,70,144,-1
0.014788,90,147,1
0.014792,156,148,-1
0.014792,163,149,-1
0.014803,44,29,1
0.014821,56,59,1
0.014832,102,71,1
0.014833,54,68,-1
0.014847,37,88,1
0.014847,40,87,1
0.014847,66,87,-1
0.014848,60,92,1
0.014848,61,92,1
0.01487,2,113,-1
0.01487,24,113,1
0.014874,19,110,-1
0.014877,147,105,-1
0.014881,150,108,1
0.014889,13,120,-1
0.014889,4,117,-1
0.014889,142,121,1
0.01489,13,123,-1
0.01489,33,125,-1
0.014897,1,132,1
0.014908,63,134,-1
0.014919,31,139,1
0.014923,44,141,1
0.01493,17,144,-1
0.01493,84,144,-1
0.014938,132,149,-1
0.014949,44,29,1
0.014971,78,59,1
0.014981,102,71,1
0.014989,169,77,-1
0.014996,28,81,1
0.015004,56,88,1
0.015004,171,86,-1
0.015019,37,100,1
0.015022,59,101,-1
0.015026,67,110,1
0.01503,46,112,-1
0.015034,144,106,-1
0.015045,11,121,-1
0.015045,13,121,-1
0.015049,3,117,-1
0.015049,1,114,-1
0.015049,54,114,-1
0.01505,18,128,-1
0.01505,25,128,-1
0.015071,40,133,1
0.015072,13,133,1
0.015111,99,146,-1
0.015115,148,146,1
0.015119,157,148,-1
0.015123,72,176,-1
0.015123,50,14,1
0.01513,44,29,1
0.015141,56,57,1
0.015145,88,58,1
0.015156,102,71,1
0.015156,38,77,1
0.015157,169,79,-1
0.015178,43,88,1
0.015182,38,89,1
0.015182,188,88,-1
0.01519,60,95,-1
0.015193,14,103,1
0.0152,149,110,-1
0.015211,33,109,1
0.015265,9,133,1
0.015275,28,135,1
0.015286,38,140,1
0.015297,72,145,-1
0.015298,80,144,-1
0.015298,103,148,1
0.015298,142,147,-1
0.015302,135,149,-1
0.015302,184,148,1
0.015306,44,29,1
0.01532,88,40,-1
0.015321,88,42,-1
0.015332,80,59,1
0.015332,89,59,1
0.015346,102,71,1
0.015346,104,79,1
0.015346,105,79,1
0.015361,168,80,-1
0.015361,55,82,-1
0.015361,58,82,1
0.015369,55,87,1
0.015369,50,88,1
0.01537,49,89,1
0.015398,56,112,-1
0.015398,143,111,1
0.015402,24,109,-1
0.015403,33,108,-1
0.015403,143,107,-1
0.015421,62,117,1
0.015421,43,123,-1
0.015421,143,122,1
0.015425,54,125,1
0.015429,48,129,1
0.015429,29,126,-1
0.015437,1,133,1
0.015437,15,133,1
0.015458,37,142,-1
0.015473,50,143,-1
0.015473,187,142,-1
0.015477,100,148,1
0.015481,129,149,-1
0.015484,44,29,1
0.015506,44,5,-1
0.015514,60,40,-1
0.015514,69,40,-1
0.015514,53,39,-1
0.015514,62,38,-1
0.015514,68,38,-1
0.015518,81,59,1
0.015533,102,71,1
0.015533,52,74,1
0.015537,33,79,-1
0.015537,74,79,-1
0.015541,93,76,-1
0.015541,103,80,1
0.015541,53,82,-1
0.015541,80,82,1
0.015542,31,83,1
0.015546,44,88,1
0.015546,180,87,-1
0.015553,45,90,1
0.015553,186,89,-1
0.015564,7,103,1
0.015572,48,100,1
0.015572,68,109,1
0.015572,148,107,1
0.015574,188,105,1
0.015577,140,110,-1
0.015581,154,111,1
0.015585,18,121,1
0.01561,18,126,1
0.015614,22,129,1
0.015614,23,128,-1
0.015615,62,133,-1
0.015626,67,136,1
0.015626,38,138,-1
0.015626,40,138,-1
0.015626,64,135,1
0.01563,110,141,-1
0.01563,183,140,-1
0.01563,188,140,-1
0.015638,112,143,1
0.015638,49,143,-1
0.015638,52,143,-1
0.015638,112,142,-1
0.015642,97,146,-1
0.015643,147,146,1
0.015643,158,147,1
0.015647,64,178,-1
0.015647,67,10,-1
0.015655,29,5,1
0.015655,44,29,1
0.015694,80,60,1
0.015698,52,55,1
0.015698,102,71,1
0.015702,169,77,-1
0.01571,102,80,1
0.015721,41,87,1
0.015721,183,86,-1
0.015732,183,88,-1
0.015735,41,97,1
0.015736,58,95,1
0.015761,143,110,1
0.015761,152,109,1
0.015762,151,111,-1
0.015765,49,120,-1
0.015765,59,120,1
0.015766,25,119,1
0.015777,144,123,1
0.015788,50,127,1
0.015792,38,134,1
0.015792,189,132,1
0.015792,5,133,1
0.015792,12,133,1
0.015792,43,131,1
0.015793,25,131,-1
0.015793,57,135,1
0.015793,58,135,1
0.015793,63,135,1
0.015797,64,136,1
0.015797,65,136,1
0.015808,30,139,1
0.015809,9,140,-1
0.015809,110,144,1
0.015809,148,145,-1
0.015813,178,148,1
0.015814,85,147,1
0.015817,111,178,1
0.015839,44,29,1
0.01585,66,39,-1
0.01585,71,58,1
0.01585,84,59,1
0.015851,57,58,1
0.015862,102,71,1
0.015869,74,80,1
0.015869,169,79,-1
0.015891,53,88,1
0.015891,59,87,1
0.015895,63,90,1
0.015895,60,89,1
0.015895,64,89,1
0.015903,70,102,1
0.015907,35,104,-1
0.015911,23,107,1
0.015911,55,107,1
0.015922,150,111,1
0.015936,142,117,-1
0.015936,33,120,1
0.015954,31,122,-1
0.015955,52,126,1
0.015955,24,132,1
0.015959,65,133,-1
0.015963,61,135,1
0.015974,51,141,1
0.015974,52,141,1
0.015974,40,140,1
0.015978,109,143,1
0.015985,149,145,-1
0.015989,145,147,-1
0.015989,182,147,1
0.016018,44,29,1
0.016025,91,43,-1
0.016026,59,40,-1
0.01603,77,59,1
0.01603,87,59,1
0.01603,52,59,1
0.01603,81,58,1
0.01603,49,57,1
0.016041,102,71,1
0.016056,88,79,1
0.016056,94,78,1
0.01606,34,81,1
0.01606,168,80,-1
0.016082,162,85,-1
0.016107,25,104,1
0.016111,39,100,1
0.016129,36,113,1
0.01614,146,118,1
0.01615,56,123,1
0.016161,24,131,1
0.016162,1,132,1
0.016162,15,134,1
0.016162,18,134,1
0.016162,3,133,1
0.016162,11,133,1
0.016163,34,135,1
0.016163,21,138,1
0.016167,60,142,1
0.016171,23,139,1
0.016171,29,139,1
0.016171,19,140,-1
0.016171,33,140,1
0.016182,84,147,1
0.016182,87,147,1
0.016183,101,148,1
0.016183,185,148,1
0.01619,54,15,1
0.016216,44,29,1
0.016227,82,59,1
0.016248,102,71,1
0.016252,37,75,1
0.016256,33,80,1
0.016256,100,79,1
0.01627,60,84,1
0.01627,145,83,1
0.016271,57,83,-1
0.016271,134,82,1
0.016271,51,88,1
0.016272,39,87,1
0.016272,57,87,1
0.016272,23,86,1
0.016272,39,90,1
0.016272,48,90,1
